,A,B,C,D,E,F,G,H,I,J,K,klasa
3707,34.067645819344335,-277.2785530407641,338.14085070187093,-142.85698301231682,423.9146601114931,78.09231234478895,476.5163874918356,-111.80210758011009,-0.6513326981582743,-505.6986205737668,78.13265807871532,3
3708,47.473914999838,3.763061798868307,249.74646306412686,-52.52960365084898,420.9721785932791,78.25310256691802,487.60622492411693,-118.5631837537505,35.00877260965842,-422.1983594314808,78.06608150473713,3
3709,17.192141288202947,-279.67622309993834,297.1991671234905,-67.30054906862797,199.31887815073347,78.78025191318332,435.8818017617966,-79.14997867265166,-161.78118889445886,-148.44347874721353,78.66393266075383,3
3710,-278.2202272399136,68.94293739955391,572.4921455273397,-216.74689880041754,311.49596655151106,82.42131217648581,-70.77561767978199,-79.24911999627878,66.83788952583252,-101.22164513248993,85.36179260731619,4
3711,26.58542458832946,-272.1791692236046,251.10128231988264,-72.64490030153138,321.5866977924586,78.57003579719296,470.57653410107656,-25.912415353501355,57.07123974716751,-257.61119024787683,78.50615117680192,3
3712,-151.86074382709492,49.270168554942856,66.56743723561186,-273.8364694381398,67.30701765486799,79.76499964902213,480.5953564440186,228.07666837070963,54.15398220007694,-391.15538846223865,76.51554190269277,2
3713,39.291671174941285,212.21988304071658,337.0240626913908,-100.32689461117675,503.5801025070816,78.18946072580444,465.8358218797138,-167.53387650037675,-57.36009006698083,-455.24831907575486,78.1227727736748,3
3714,-143.08489015912528,344.46321231211897,466.07285109140594,-308.98309221756415,126.00024672667016,79.42674825296072,454.14830347051293,29.844096995974162,12.372319526381325,-566.8133328874858,77.6069090815967,2
3715,-284.8739296373198,341.13526085139404,272.72910420282886,-147.07775432701115,492.5527660838658,84.19973626926388,40.299342175210285,25.40230378313305,-144.46320073823358,123.49207873919514,83.26656282430689,0
3716,30.39022858131625,-311.2900236631789,354.2462003672823,-192.07769852347724,481.04477318222655,77.93321631368231,474.41021806443894,-122.7719334202196,-127.74428201689395,-588.3190683112113,77.90271733246304,3
3717,-116.57881232477558,-354.4758038794291,315.41088595614497,-138.9089176159415,438.14705102764236,79.70459204062232,483.20322234105294,38.32265376359942,-90.05287760093684,-422.52577286482466,77.64072897902113,2
3718,40.33836307936477,-240.50049704793142,356.59117867720175,-154.22321606137766,371.8209308465975,77.91529060587497,485.1442227077192,-137.72638564183842,-159.59740650325995,-597.6281000623553,78.00229798928146,3
3719,2.6732359287198335,252.91199599855787,209.61333923058777,-79.56401972165702,57.88147263440038,79.00862395808934,423.4994795794139,-15.705908391549077,104.01749762045495,-29.847178955151776,78.49358291586663,3
3720,-283.2176324160187,-433.58666856543283,229.5895159650054,-90.7340912128829,62.501669460339855,84.4321629728551,67.86857922027336,156.30718228415444,105.20908729104931,244.19401066841698,83.88975145198593,0
3721,-144.43717363776878,-415.39220588529184,186.6361238534165,-252.95059894220094,291.604069369262,79.71698870217472,461.95272264052807,108.86760637282183,-141.0957635009388,-416.0880401270221,76.75897068095574,2
3722,-282.5138084296959,274.2257526158412,292.57711780096247,-157.98685954419182,430.3118607479945,84.1019148877036,43.83555976898265,12.301665068326493,-85.12809848813407,72.69228011072906,83.23318457250252,0
3723,-277.5624869096053,148.45002579953245,361.870156622051,-249.0288906180333,242.21020535813997,82.25648694161056,-78.16711066355174,-134.97621091246708,111.4214081700793,-186.81733604381358,83.78262084612685,4
3724,-315.66732026429224,-116.48834066547741,417.85021249081433,-323.3984905610979,363.0810889392674,83.9769787099435,29.326150530033686,117.97866196761922,26.556896885290207,7.81144761386949,83.60505701476534,0
3725,28.99024999385651,274.0573099738939,381.8772369659497,-217.06816273038083,472.6545576414494,77.84323591359048,458.97458229567553,-187.76037164460263,26.925538804588832,-635.0469526680351,77.6510956651162,3
3726,-246.80203556867207,134.7647223376585,339.36907322431335,-185.18752103563935,486.81187788089915,81.05816531252663,-60.43999954124598,-105.28382420870597,108.46261664678295,9.177737490309099,78.26328538707622,1
3727,39.84969493693595,-47.416821151705584,235.8068825442366,-69.68185509900171,488.61911111120077,78.32263114836721,496.71340481444787,-32.0742432871711,-113.16173971647545,-386.09134601371596,78.2965919830857,3
3728,-294.32872473639503,-209.1000248782626,538.9452209428655,-243.92834279571292,268.1317782362301,82.61082429843907,-92.8353276156268,-50.1815145732364,-74.60666889123746,-2.805762231204966,85.27057542617553,4
3729,-227.76186927250043,-43.702463945357344,377.4681788048832,-214.2471986243615,282.03206974244586,80.54631289646743,-10.451624191125717,-88.30326400137724,91.99033521978932,-256.633266694678,78.18510900963928,1
3730,43.89871923776764,-322.5972320903098,392.26399812387376,-139.6428788867463,154.47000165919098,77.91373251169404,467.7076978098776,-224.69108137266082,-0.7305653803672492,-598.4372367702302,77.90921727163237,3
3731,-240.0289294674245,143.2966277425851,456.3578244713237,-300.6838065033962,38.61259686400837,80.38138057840297,-52.483651616509746,-207.9976018178972,78.8780981177324,-342.28456717071293,77.70979664214663,1
3732,-154.06132944393616,-182.0116955923765,86.49855086084122,-288.7130252142272,219.70366376884294,79.7383728785665,460.7545393430583,159.44699867477576,-63.88472722940524,-404.9829847985205,76.27779281868479,2
3733,-220.22504227037336,-88.40370604589918,562.8286888590769,-204.005559991059,272.3312853809471,80.4459962460305,-45.644157680294,-279.62383877964874,51.32022014952116,-308.7288879177056,78.42996765892813,1
3734,-306.9578347761046,46.14288359757704,290.34129132500715,-152.74486939028156,231.55810009860562,83.28861292276851,-108.93574551199873,52.90862875615059,-16.217377161102895,349.17787446874263,85.00840741234924,4
3735,-264.9969531700256,-87.30209312761613,353.3110512087168,-340.0700122007231,165.33277650339528,80.68803506426175,-80.237906819871,-136.19293468731905,-43.78625864240657,-183.03527134531495,77.41355896065346,1
3736,-290.223138044689,137.97961532743585,610.8316703291181,-323.1976014079821,264.0025355454518,82.1570220010032,-86.7936990203516,-113.9576805636044,-0.7771022959560447,-238.4706542944113,84.87651048196832,4
3737,-5.275159363176954,-440.4706185510765,80.59459516051643,-116.593056141355,440.40930793801124,78.99103230427372,437.78061205575364,80.09472841198583,-128.70394488289654,-38.98273252351731,78.01194183794496,3
3738,-286.55719513026645,330.6302109817146,236.04204430013164,-114.47843293459854,503.63612989683014,84.3862600974464,34.195101091696756,37.586388411908615,107.90324550278419,220.35610539621928,83.33372161941499,0
3739,-250.15313275282315,-19.682954869581472,460.7280008012359,-302.7268690422528,146.16297951359178,80.57124489653948,-54.1500533503563,-132.42565229258474,-28.625953749405152,-243.68578463233345,78.11370822257581,1
3740,-279.9563287384576,-356.05790548177697,431.22695130902775,-96.36236068265538,276.88103728124344,84.34142864758087,32.78017861187439,-10.069958463070737,-100.64557891461594,197.07460406118503,84.2624390081519,0
3741,-271.01119353519505,-240.3423189170261,414.3696989703918,-236.18622838979627,354.05201601009003,83.50740323120709,81.6026872837631,11.03580878902872,-134.62974426047492,-236.0446437660568,83.30037654867094,0
3742,-263.28193064968593,-400.5114487048244,280.38114273951373,-354.62597530874643,431.78053461126854,80.58576785575238,-71.30005158455998,-125.53897829122025,-108.21805110029354,-236.14384040973704,76.9515697342771,1
3743,-152.22938923304423,25.43409909787988,8.59779579410204,-135.2322115703373,146.90642302740258,80.42430634376475,439.7423108968584,166.33363465183953,55.7737833884986,-48.769636052009545,76.82203053523995,2
3744,-267.6510337240081,29.46951106899793,38.04199350079418,40.269436702865846,378.48662028862685,84.74174351230823,57.127204616605525,74.67004217032496,31.288372521003744,404.96284067947437,83.19625406537381,0
3745,-253.31504492536635,-90.65518997139205,414.7339901951076,-275.95475854581275,231.3713700028112,80.75948901461337,-76.64046663535879,-175.366689570195,-108.62476851218297,-145.92839111961467,77.88735287743037,1
3746,-270.7649885030213,-64.4157509954274,627.9604914607963,-240.82580419981008,218.81727553274357,83.48072609013924,65.63816941252448,-55.86677999521078,-121.5659991506049,-249.898398156091,84.16823001826572,0
3747,5.013882786057394,-407.61458072865304,306.17717870828386,-159.29577100520737,143.60776008358275,78.5874202674314,448.8497976594853,9.43357926951306,-159.69448432274456,-248.58322955779713,78.60166724408451,3
3748,4.306961878460243,201.69893247844274,-0.8518023282507272,-92.68511201267376,205.96479266263233,78.91470866186233,413.15396331884654,-78.0081828275284,111.12741567503858,-78.61850134262792,76.9998931581811,3
3749,-281.79468355101824,-126.53749379445355,79.01998560323358,-12.482982573486751,491.99722276012665,84.77224765604011,69.53780683510024,203.68706275692537,-142.2705975805327,420.80400274646024,83.73265279577355,0
3750,2.5951356526511233,-13.45342471891567,500.49998393436545,-277.5292063126151,235.48350841869336,78.0788646716263,427.5954977389241,-132.40047081396057,11.983783117664053,-512.6821560522883,78.38040901583673,3
3751,-139.2276018655231,157.10292069889587,51.16226572356314,-193.62793115541058,108.78570461027172,79.89342007810964,450.2390305478014,60.555870859112744,28.654872402059986,-324.46514310512805,76.15038812505064,2
3752,-248.34567231558876,245.95242585267238,288.55098192629106,-286.3212375107937,160.91023769823965,80.61281066320481,-70.66171495592477,-200.14637689738817,-99.91330558548276,-222.10019114799476,76.9902152283799,1
3753,-2.895689014225354,212.90167443809344,387.12990228497824,-268.86483052112936,497.8702342932745,78.22780981807362,446.72117552318184,-7.362749197365368,81.24643470492097,-435.333182591425,78.36382792016217,3
3754,60.2705357384834,328.3368499682901,550.8653602603337,-164.42539353738675,162.78559811356948,77.47457546082478,483.9336957509706,-313.45233752016196,80.96082321881742,-826.4966793439587,78.11811197749115,3
3756,-308.5295996421037,-242.34810640589112,337.7171686082264,-293.7235222832163,90.4674160746068,83.97594682967599,25.62590308870452,64.83657763158737,104.18697502651568,7.275580005361022,83.07664833453128,0
3757,-268.1263343367242,-333.00203485237716,596.6129686083857,-412.92997386555953,115.71772580743621,80.40693380920729,-56.02116613444727,-65.759051161743,-12.967805000309188,-329.0144726529177,78.59543309719018,1
3758,-166.56854625679478,-416.95329396195325,225.60588989813817,-205.4380981638212,332.47198255865294,80.37655526721768,421.68313635099827,167.35714539583307,-23.658787882292252,-73.56733400099266,77.70177469851843,2
3759,-240.40876903332392,-97.967452836673,383.0638031869156,-115.6360853299239,246.63867731566344,81.25939426757748,-88.54513400184567,-219.86885514603352,108.26722874434446,113.67831018464005,78.421572342618,1
3760,-283.4535753777791,-431.3469573498276,586.1223526101896,-221.04186009475296,228.9566592795567,82.50421900888237,-76.02252891623107,-59.32775526242386,104.39031540497538,-58.167148012407466,85.53611651358905,4
3761,-230.74338222713263,-421.00627403691874,537.879414829097,-173.20830384176998,116.29817060948469,80.79811862367339,-31.07635615162158,-115.91544139538185,73.28907368987868,-125.86757895314021,79.23380545919969,1
3762,16.36487370457135,232.37900029247322,559.6375870922925,-340.59170351742205,164.57540896214618,77.51089342442856,465.8062153127313,-140.44118564565736,-108.45731488909313,-807.6363319614029,78.15266655609788,3
3763,-242.50107256014383,-161.8135521799781,506.2142014653913,-278.7857334476292,269.03452106957565,80.53310509162503,-49.27404510715519,-160.48743988581018,53.518878663469465,-263.492235721851,78.3303839280497,1
3764,-246.84022613291415,-137.0805947152075,672.9901376897099,-121.8058363762172,168.5426537927362,82.24967314252177,-50.35454782790521,-194.85995867498193,-95.99382964205995,-190.35582237557185,85.75845320999102,4
3765,-276.7669086388305,-171.38380547297328,278.37315242743324,-137.14116295381461,500.50869438790824,84.08675012512273,64.7388124516055,59.84603515322925,-70.80432580471336,64.8170398200134,83.42333888715072,0
3766,-219.13229673134884,194.52947080860778,535.1580677260489,-259.3599946792183,258.45951484617564,80.16405925936522,-27.798979762801196,-256.8366217285785,-96.95345673708577,-455.1420945200541,78.01418211160053,1
3767,-269.50843678072135,-389.7301870486334,368.29237962683015,-38.75100678167556,504.3827710892912,84.40659959004726,78.9372263034188,121.1726665914467,-153.4377726943171,230.91864409531428,84.70729785082246,0
3768,-288.3442756971716,-315.5949996441713,346.85725910630117,-144.238791302597,441.90842802843497,82.96188845116679,-93.42971336377315,-34.707601030100975,82.23286067908717,179.5059980382119,84.85232709671908,4
3769,43.2302709529265,-297.1616235441754,276.501784041747,-106.88426585846301,361.77301964126656,78.08101091807177,500.1453913775125,-71.67241133356742,-88.88097714163838,-511.5675849278837,78.0979371169272,3
3770,-240.8102035786157,175.5956918935512,448.21171907980533,-247.43841820287983,200.95240127183183,80.64725899356958,-72.41331528074795,-242.83238261937097,9.64489207217025,-204.2107663851819,77.86609938110674,1
3771,-244.148056500853,-5.315007878375987,438.03062230435086,-310.0567797540789,278.28777523872856,80.41844532553117,-49.52208967627408,-168.9185572863276,44.128731980941225,-323.0364062850713,77.74426694826634,1
3772,52.5168515052209,-229.91400081671188,644.8589264712646,-132.14161008660432,326.6329099341481,77.77921940497289,492.53000984543485,-194.61481717926867,-32.806462027203544,-668.2914815716372,79.37652572608906,3
3773,-280.9359684368432,68.22619564065957,175.2575047427798,-73.45314155113996,86.76023929762181,84.46850338608793,60.580293056336075,120.9468497079273,-79.51782282542834,263.0660164084471,83.5395684064846,0
3774,51.03886666353921,-72.38544974887378,278.40506005918144,-54.62128966968946,159.80605313593958,78.17302284886149,486.87652120694884,-152.1572375956464,46.1990090044813,-463.78470268905295,78.0432730524144,3
3775,-175.7863999971752,-169.86127341225853,156.65724678097104,-256.47563760241866,168.39736154930628,80.3180746153794,410.2202224643153,164.60783121309797,-153.29089926588713,-103.93702710551659,77.07919326027522,2
